"CRN","AGE","AIRBAG_PADS","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","CLOTHING_TYPE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","PED_LOCATION","PED_SIGNAL","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","UNIT_NUM","DRUG_RESULT_CD1","DRUG_RESULT_CD2","DRUG_RESULT_CD3","DRUG_RESULT_CD4","DVR_LIC_STATE"
2016127814,99,"00","","","",""," ","9","0","0","0","0","  "," ",11,"1","00","01","F"," ",1,"","","","","ZZ"
2016102118,51,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2016133808,15,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","04","F","N",1,"","","","","NJ"
2016040119,41,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016058688,34,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","00","03","F"," ",1,"","","","","PA"
2016064002,99,"99","","","",""," ","9","0","0","0","9","  "," ",1,"1","99","01","U","N",1,"","","","","  "
2016064017,41,"00","","","","","9","0","0","0","0","4","01","2",1,"7","00","00","F","Y",2,"","","","","  "
2016080271,39,"08","M","","",""," ","0","0","0","0","0","  "," ",3,"1","99","01","F","N",2,"","","","","PA"
2016138241,17,"00","","","",""," ","0","0","0","0","9","  "," ",1,"1","01","01","F","N",4,"","","","","PA"
2016099487,99,"00","","","",""," ","0","0","0","0","0","  "," ",5,"2","03","03","M","N",3,"","","","","PA"
2016106330,25,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","99","03","M","N",1,"","","","","ZZ"
2016080671,17,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","01","01","F","N",1,"","","","","PA"
2016080780,23,"08","02","","",""," ","0","0","0","0","9","  "," ",1,"1","99","01","F","N",1,"","","","","PA"
2016048700,36,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"","","","","MD"
2016105906,32,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","M"," ",1,"","","","","NJ"
2016007534,99,"99","","","",""," ","9","1","0","1","9","  "," ",2,"2","99","99","U"," ",2,"","","","","  "
2016080249,30,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016049263,99,"09","","","",""," ","9","1","0","1","0","  "," ",1,"1","99","01","M","N",1,"","","","","ZZ"
2016080837,66,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016048690,42,"99","","","",""," ","0","0","0","0","8","  "," ",1,"1","99","01","M","Y",2,"","","","","PA"
2016027536,8,"00","","","",""," ","0","0","0","0","0","  "," ",4,"2","03","07","M","N",2,"","","","","PA"
2016052849,4,"19","","","",""," ","0","1","0","0","4","  "," ",2,"2","04","04","M","N",1,"","","","","PA"
2016099548,22,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016013833,12,"00","","","",""," ","0","0","0","0","4","  "," ",1,"1","99","01","M","Y",2,"","","","","  "
2016036420,62,"99","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","F","N",2,"","","","","NJ"
2016071107,32,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","01","03","F"," ",1,"","","","","PA"
2016080423,38,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",2,"","","","","PA"
2016080693,29,"08","M","","",""," ","4","1","0","0","4","  "," ",1,"1","99","01","M","Y",1,"","","","","NJ"
2016063192,26,"09","","","",""," ","0","1","0","1","0","  "," ",3,"2","03","03","M","N",2,"","","","","PA"
2016048637,33,"08","02","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",2,"","","","","PA"
2016047767,21,"99","","","",""," ","0","0","0","0","8","  "," ",1,"1","99","01","F","Y",1,"","","","","PA"
2016135770,21,"00","","","",""," ","0","1","0","0","9","  "," ",1,"1","00","01","F","Y",1,"","","","","PA"
2016067032,57,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",2,"","","","","DC"
2016046072,55,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","F","N",1,"","","","","PA"
2016040181,52,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016007523,20,"99","","","",""," ","0","0","0","0","3","  "," ",3,"2","99","04","M","Y",1,"","","","","FL"
2016080110,20,"99","","","",""," ","0","0","0","0","9","  "," ",3,"2","90","11","M","Y",1,"","","","","PA"
2016092147,13,"00","","","",""," ","0","0","0","0","4","  "," ",22,"2","00","99","M"," ",2,"","","","","PA"
2016091607,29,"00","","","",""," ","0","0","0","0","4","  "," ",1,"1","00","01","M","Y",2,"","","","","  "
2016025963,29,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2016027577,35,"00","","","",""," ","0","0","0","0","4","  "," ",1,"1","00","01","M","Y",2,"","","","","  "
2016031383,1,"00","","","",""," ","0","1","0","1","0","  "," ",6,"2","99","07","M","N",1,"","","","","NY"
2016062673,7,"00","","","",""," ","0","0","0","0","0","  "," ",97,"2","01","06","F","N",1,"","","","","PA"
2017023515,34,"00","","","",""," ","0","0","0","0","8","  "," ",1,"1","99","01","U"," ",1,"","","","","PA"
2016115146,35,"08","02","","",""," ","0","0","0","0","0","  "," ",2,"2","99","03","F","N",2,"","","","","PA"
2016014053,17,"99","","","",""," ","0","0","0","0","4","  "," ",1,"1","99","01","F"," ",2,"","","","","PA"
2016126164,99,"99","","","",""," ","0","0","0","0","0","  "," ",2,"2","99","99","M","N",2,"","","","","NJ"
2016041414,46,"00","","","","","9","0","0","0","0","4","01","2",1,"7","00","00","F","Y",2,"","","","","  "
2016084733,20,"08","02","","","","","","1","0","1","3","","",5,"2","03","03","F","N",3,"","","","",""
2016096752,29,"08","M","","",""," ","0","1","0","1","4","  "," ",3,"2","03","03","F","N",2,"","","","","PA"
2017007877,15,"00","","","","","2","9","0","0","0","4","01","1",1,"7","00","00","F","Y",2,"","","","","  "
2016039668,26,"08","M","","",""," ","0","0","0","3","8","  "," ",1,"1","99","01","M","Y",2,"","","","","PA"
2016064065,51,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","F","N",2,"","","","","PA"
2016080215,29,"99","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",2,"","","","","PA"
2016062510,19,"99","","","",""," ","0","1","0","1","0","  "," ",3,"2","99","99","F","N",1,"","","","","PA"
2016048514,64,"00","","","",""," ","0","0","0","0","8","  "," ",2,"2","00","03","M","Y",1,"","","","","PA"
2016050779,37,"00","","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","M"," ",1,"","","","","NJ"
2016039655,27,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","F","N",2,"","","","","NJ"
2016067261,17,"08","M","","",""," ","0","1","0","1","8","  "," ",3,"2","03","06","F","Y",1,"","","","","PA"
2016065291,41,"08","M","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
2016080467,37,"99","","","",""," ","0","1","0","1","8","  "," ",2,"2","99","03","F","Y",2,"","","","","PA"
2016089927,47,"08","M","","",""," ","0","1","0","0","0","  "," ",1,"1","99","01","F","N",2,"","","","","PA"
2016129965,24,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","00","06","M","N",1,"","","","","PA"
2016025989,58,"99","","","",""," ","0","0","0","0","8","  "," ",1,"1","99","01","M"," ",1,"","","","","PA"
2016033823,16,"99","","","",""," ","0","0","0","0","8","  "," ",1,"1","99","01","F","Y",2,"","","","","PA"
2016105582,58,"00","","","",""," ","0","0","0","0","0","  "," ",2,"1","00","01","U"," ",2,"","","","","PA"
2016101470,55,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","F"," ",1,"","","","","PA"
2016099543,27,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","F","N",1,"","","","","PA"
2016008613,36,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","M","N",2,"","","","","PA"
2016068678,99,"99","","","",""," ","9","1","0","1","0","  "," ",1,"1","99","01","U"," ",1,"000","","","","  "
2016063184,50,"09","","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",3,"","","","","PA"
2016048636,17,"99","","","",""," ","9","0","0","0","2","  "," ",2,"2","99","06","M","Y",2,"","","","","NJ"
2016112226,48,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","F","N",1,"","","","","NJ"
2016091143,41,"09","","","",""," ","0","0","0","0","0","  "," ",3,"1","03","01","M","N",3,"","","","","PA"
2016026001,25,"08","M","","",""," ","0","0","0","0","4","  "," ",2,"2","99","03","M"," ",1,"","","","","PA"
2016105850,30,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016126073,25,"08","02","","",""," ","0","0","0","0","4","  "," ",1,"1","99","01","M","Y",1,"","","","","PA"
2016013291,48,"08","02","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","F","Y",2,"","","","","PA"
2016125581,16,"08","M","","",""," ","0","1","0","1","0","  "," ",5,"2","03","04","F","Y",2,"","","","","PA"
2016097337,25,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016030111,1,"09","","","",""," ","0","1","0","1","9","  "," ",6,"2","04","05","F","Y",3,"","","","","DE"
2016080450,37,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016120603,57,"08","M","","",""," ","0","0","0","0","0","  "," ",99,"1","03","01","M","N",2,"","","","","PA"
2016087151,22,"99","","","",""," ","0","1","0","1","0","  "," ",2,"2","99","03","M","N",2,"","","","","PA"
2016026109,99,"08","M","","",""," ","0","0","0","0","4","  "," ",2,"2","03","03","F"," ",2,"","","","","MD"
2016017060,17,"08","02","","",""," ","0","0","0","0","3","  "," ",1,"1","99","01","F"," ",1,"","","","","PA"
2016068698,24,"00","","","",""," ","0","0","0","0","4","  "," ",2,"2","03","03","F","N",2,"","","","","PA"
2016120611,46,"00","","","","","9","0","0","0","0","4","01","2",1,"7","00","00","M"," ",2,"","","","","  "
2016080400,99,"00","","","",""," ","9","0","0","0","0","  "," ",1,"1","00","01","U"," ",1,"","","","","ZZ"
2016132195,30,"08","M","","",""," ","0","1","0","1","9","  "," ",1,"1","99","01","F","N",1,"","","","","PA"
2017003680,36,"08","M","","",""," ","1","1","0","1","0","  "," ",1,"1","99","01","F","N",1,"","","","","PA"
2016033870,59,"00","","","",""," ","0","0","0","0","8","  "," ",1,"1","99","01","M","Y",2,"","","","","PA"
2016135782,51,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","M"," ",1,"","","","","PA"
2016039141,20,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","01","01","M","N",2,"","","","","PA"
2016025998,30,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","U"," ",1,"","","","","PA"
2016082330,58,"00","","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","F","Y",2,"","","","","PA"
2016080791,47,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","M"," ",1,"","","","","PA"
2016052855,33,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","00","03","M"," ",1,"","","","","PA"
2016029962,14,"00","","","","","1","0","0","0","0","4","05","3",1,"7","00","00","M","Y",2,"","","","","  "
2016048649,47,"99","","","",""," ","0","1","0","0","0","  "," ",1,"1","99","01","M","Y",1,"","","","","NJ"
2016027585,33,"08","02","","",""," ","0","0","0","0","4","  "," ",1,"1","99","01","F","Y",2,"","","","","PA"
2016089916,40,"99","","","","","","","0","0","0","0","","",1,"2","03","01","M","N",2,"","","","",""
2016080720,45,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016109057,24,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","M"," ",1,"","","","","PA"
2016092072,21,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","99","03","M"," ",1,"","","","","PA"
2016097104,23,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","F"," ",3,"","","","","NJ"
2016002026,7,"09","","","",""," ","0","1","0","1","8","  "," ",5,"2","03","06","F","Y",2,"","","","","PA"
2016087161,23,"00","","","",""," ","0","0","0","0","8","  "," ",2,"2","99","03","F","Y",2,"","","","","PA"
2016028812,36,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","NY"
2016053642,99,"99","","","",""," ","0","0","0","0","0","  "," ",3,"2","99","05","M","N",2,"","","","","PA"
2016048668,69,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","M"," ",1,"","","","","PA"
2016032026,52,"99","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2016116671,62,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016108523,44,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016039704,21,"09","","","",""," ","0","0","0","0","0","  "," ",2,"2","99","03","M","N",1,"","","","","PA"
2016031089,32,"99","","","",""," ","0","0","0","0","4","  "," ",1,"1","99","01","M","Y",2,"","","","","PA"
2016070244,25,"99","","","",""," ","1","1","0","1","0","  "," ",2,"2","99","03","F","N",1,"","","","","PA"
2016081811,99,"99","","","",""," ","9","1","0","1","9","  "," ",1,"1","99","01","F","N",1,"","","","","  "
2016138217,38,"99","","","",""," ","0","0","0","0","8","  "," ",1,"1","99","01","F","Y",1,"","","","","PA"
2016112110,27,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017007915,65,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016067825,52,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",2,"","","","","PA"
2016129544,51,"00","","","",""," ","0","1","0","0","4","  "," ",2,"2","00","15","M","Y",1,"","","","","PA"
2016119283,34,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016084609,27,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","M"," ",2,"","","","","PA"
2016097184,30,"00","","","",""," ","0","1","0","0","4","  "," ",1,"1","03","01","F","Y",3,"","","","","PA"
2016126088,45,"00","","","",""," ","0","1","0","0","0","  "," ",1,"1","99","01","F"," ",3,"","","","","PA"
2016040999,5,"99","","","",""," ","0","0","0","0","0","  "," ",3,"2","99","06","M"," ",2,"","","","","PA"
2016075524,99,"99","","","",""," ","9","1","0","1","9","  "," ",2,"1","99","01","U","N",2,"","","","","ZZ"
2016044571,41,"00","","","",""," ","0","0","0","0","9","  "," ",1,"1","01","01","F","N",2,"","","","","PA"
2016099621,50,"99","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2016080206,99,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","01","03","M","N",2,"","","","","NJ"
2016047776,34,"08","03","","",""," ","0","0","0","1","4","  "," ",1,"1","99","01","F","Y",1,"","","","","NJ"
2016108626,38,"99","","","",""," ","0","0","0","0","3","  "," ",2,"1","99","01","F","N",2,"","","","","PA"
2016097755,41,"00","","","",""," ","0","0","0","0","4","  "," ",1,"1","00","01","F"," ",1,"","","","","PA"
2016083803,35,"08","M","","",""," ","0","1","0","1","8","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
2016112062,53,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","F"," ",1,"","","","","PA"
2016055081,7,"00","","","",""," ","0","0","0","0","4","  "," ",2,"2","04","04","F","Y",2,"","","","","PA"
2016064026,43,"08","02","","",""," ","0","0","0","0","8","  "," ",1,"1","99","01","M","Y",2,"","","","","PA"
2016042488,52,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2016012703,38,"08","M","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","M","Y",1,"","","","","MC"
2016019834,42,"08","M","","",""," ","0","0","0","0","8","  "," ",1,"1","99","01","F","Y",2,"","","","","PA"
2016112219,18,"99","","","",""," ","9","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2016105644,62,"99","","","",""," ","0","1","0","1","0","  "," ",1,"1","99","01","F","N",1,"","","","","PA"
2016019862,27,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","F","N",1,"","","","","PA"
2016067497,23,"09","","","",""," ","0","1","0","1","3","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2017023681,99,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","99","03","M"," ",2,"","","","","ZZ"
2016065617,35,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","F"," ",2,"","","","","PA"
2016046990,26,"99","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2016105950,43,"00","","","",""," ","9","0","0","0","8","  "," ",1,"1","00","01","M","Y",2,"","","","","  "
2016089124,28,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","00","01","M","Y",2,"","","","","PA"
2016046068,34,"99","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",2,"","","","","PA"
2016026070,22,"08","02","","",""," ","0","0","0","0","3","  "," ",1,"1","00","01","F","Y",1,"","","","","PA"
2016044595,40,"08","02","","",""," ","0","0","0","0","0","  "," ",2,"2","01","03","F"," ",1,"","","","","PA"
2016105709,27,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","NJ"
2017007787,32,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","M","N",2,"","","","","VA"
2016115138,38,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","99","03","F","N",3,"","","","","PA"
2016080957,18,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2016080957,20,"00","","","",""," ","0","0","0","0","0","  "," ",9,"2","99","98","M","N",1,"","","","","PA"
2016080753,36,"00","","","",""," ","0","0","0","0","8","  "," ",1,"1","01","01","F","N",2,"","","","","PA"
2016046133,26,"08","04","","",""," ","0","1","0","0","0","  "," ",1,"1","01","01","M","N",1,"","","","","PA"
2016135744,44,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2016052232,99,"00","","","",""," ","0","1","0","1","3","  "," ",2,"2","99","03","F"," ",1,"","","","","PA"
2016096645,49,"99","","","",""," ","0","1","0","1","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2016092142,47,"99","","","",""," ","9","9","9","9","4","  "," ",1,"1","99","01","M","Y",1,"","","","","PA"
2016040891,27,"99","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","F","N",2,"","","","","PA"
2016053741,99,"99","","","","","","","9","9","9","8","","",1,"2","99","01","F","Y",2,"","","","",""
2016089129,26,"09","","","",""," ","0","1","0","1","0","  "," ",5,"1","03","01","M","N",3,"","","","","PA"
2016133326,35,"09","","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","F","N",3,"","","","","PA"
2016013847,55,"00","","","",""," ","0","0","0","0","9","  "," ",1,"1","99","01","M"," ",2,"","","","","PA"
2016099518,59,"09","","","",""," ","0","0","0","0","8","  "," ",2,"2","99","03","F","Y",2,"","","","","PA"
2017003619,27,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","99","03","M","N",1,"","","","","PA"
2016026131,66,"99","","","",""," ","0","0","0","0","9","  "," ",1,"1","99","01","M"," ",1,"","","","","PA"
2016026864,28,"08","02","","",""," ","1","0","0","0","8","  "," ",1,"1","99","01","F","Y",1,"","","","","PA"
2016029779,48,"99","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",2,"","","","","PA"
2016092161,10,"99","","","",""," ","0","0","0","0","4","  "," ",6,"2","90","99","M","Y",1,"","","","","PA"
2017007814,51,"00","","","",""," ","0","0","0","0","4","  "," ",1,"1","99","01","F","Y",1,"","","","","PA"
2016065642,12,"00","","","",""," ","0","0","0","0","9","  "," ",3,"2","00","15","M","Y",1,"","","","","PA"
2016065642,12,"00","","","",""," ","0","0","0","0","9","  "," ",11,"2","00","15","M","N",1,"","","","","PA"
